id,sdv,dpsi,spanr
ENSE00000944495_002,0,0.102732381183124,0.058
ENSE00000944495_003,0,0.0932927043971497,0.0206
ENSE00000944495_004,0,0.0212964747348995,0.0692
ENSE00000944495_005,0,0.106806642036219,0.0233
ENSE00000944495_006,0,0.103316711235976,0.0157
ENSE00000944495_007,1,-0.886659535843825,30.3547
ENSE00000944495_008,0,0.107201023544034,0.2147
ENSE00000944495_009,0,0.033375949760927,0.193
ENSE00000944495_010,0,0.0968875944098786,0.2622
ENSE00000944495_011,0,0.0939231457527198,0.512
ENSE00000944495_012,0,0.0866630655166475,0.1762
ENSE00000944495_015,0,0.105517720892218,0.0432
ENSE00000944495_016,0,0.0935494711103224,0.0962
ENSE00000944495_017,0,-0.0927989764559655,2.4056
ENSE00000944495_018,0,-0.112543959706325,2.1225
ENSE00000944495_019,0,0.0214861444445699,0.7902
ENSE00000944495_020,0,0.101497687983088,0.0622
ENSE00000944495_021,0,0.104750418359308,0.0755
ENSE00000944495_022,0,0.0833880714511952,0.1224
ENSE00000944772_002,0,0.130450222176079,0.1156
ENSE00000944772_005,0,0.165861905265775,0.1567
ENSE00000944772_009,0,0.172363686348739,0.6267
ENSE00000944772_010,0,0.171137410378272,0.4046
ENSE00000944772_012,0,0.126288153218598,0.0198
ENSE00000945091_001,0,0.0391926970173048,1.0004
ENSE00000945091_002,0,0.064063165252505,0.3087
ENSE00000945091_014,0,0.0662941616718905,0.571
ENSE00000945091_015,,NA,0.2475
ENSE00000945091_020,,NA,0.066
ENSE00000945143_002,0,0.0747081522204157,0.2939
ENSE00000945143_006,1,-0.742222115405063,23.2603
ENSE00000945143_007,0,0.164292286672527,32.8142
ENSE00000945143_008,1,-0.821869907200832,51.4995
ENSE00000945143_009,0,0.168678193146866,0.6167
ENSE00000945143_010,0,0.168728036837141,1.0047
ENSE00000945143_011,0,0.164608245879033,6.4764
ENSE00000945143_012,0,0.112337307298109,0.4603
ENSE00000945143_013,0,0.167877904205589,7.0895
ENSE00000945143_014,0,0.152222132973609,11.8095
ENSE00000945143_015,0,0.166222601509411,4.6702
ENSE00000945143_018,0,0.164349841269651,1.1166
ENSE00000945143_019,0,0.167646249212998,4.6349
ENSE00000945143_020,0,0.167569479944929,0.8531
ENSE00000945204_001,0,0.000425817345835522,0.5272
ENSE00000945204_003,1,-0.995679830082403,15.7025
ENSE00000945204_004,0,0.00185761927235228,2.2964
ENSE00000945204_006,0,0.00275119957847947,0.3394
ENSE00000945204_008,0,-0.00942204235935296,1.093
ENSE00000945204_009,0,-0.116090483098139,0.7796
ENSE00000945204_011,0,-0.14726577925662,0.1076
ENSE00000945204_012,0,-0.0012119827672803,1.386
ENSE00000945204_013,0,-0.190567402520131,0.759
ENSE00000945204_014,0,0.00432016991759748,0.7016
ENSE00000945204_016,0,0.00420619349415996,0.92
ENSE00000945204_019,0,0.00432016991759748,1.3349
ENSE00000945204_020,0,0.00336372397119755,2.4274
ENSE00000945204_022,0,-0.0308511570778869,1.0201
ENSE00000945204_024,0,-0.000773757406311582,0.2493
ENSE00000945204_025,0,-0.0204296191246885,0.4056
ENSE00000945204_026,0,-0.034819438821294,0.4771
ENSE00000945298_005,0,-0.00205464326890886,0.6854
ENSE00000945298_013,0,0,3.3719
ENSE00000945301_001,0,-0.0846809775746146,0.3931
ENSE00000945301_002,,NA,0.2536
ENSE00000945301_003,0,-0.0100388610092399,0.1445
ENSE00000945301_005,0,-0.0599580848808351,0.2746
ENSE00000945301_006,0,0.0118271234530776,0.1382
ENSE00000945301_007,0,-0.108413959405704,0.5591
ENSE00000945301_008,,NA,0.0742
ENSE00000945301_009,0,-0.285414109132783,0.1468
ENSE00000945301_010,,NA,0.1878
ENSE00000945301_011,0,0.00449939329875276,0.599
ENSE00000945301_012,0,-0.00659527484560218,0.6696
ENSE00000945301_013,0,-0.00299329514855445,0.4295
ENSE00000945301_014,0,0.00908903815635281,1.1625
ENSE00000945301_015,,NA,0.6748
ENSE00000945301_016,0,-0.0378633465473587,0.5436
ENSE00000945301_018,0,-0.0209878708036986,0.6382
ENSE00000945301_019,0,-0.070421337789233,0.8917
ENSE00000945301_020,0,-0.100687024595801,0.2246
ENSE00000945301_021,1,-0.987809933133867,0.7293
ENSE00000945301_022,1,-0.894433644867196,5.1115
ENSE00000945301_023,0,0.00560252948619577,0.314
ENSE00000945301_024,0,-0.0188865515850719,0.0395
ENSE00000945724_001,,NA,0.2307
ENSE00000945724_002,0,0.00364021516354224,0.046
ENSE00000945724_003,0,-0.155042855412073,0.1131
ENSE00000945724_006,0,0.143668098960702,0.5685
ENSE00000945724_009,0,0.00561076414492301,0.1663
ENSE00000945724_010,,NA,0.1376
ENSE00000945724_012,1,-0.784802513115903,1.4031
ENSE00000945724_013,0,0.0188524854250939,0.5202
ENSE00000945724_014,0,0.0681644914673715,1.0967
ENSE00000945724_015,0,-0.0769865109583208,1.2056
ENSE00000945724_016,0,0.0313753993582984,0.4572
ENSE00000945724_017,0,0.18641841957577,0.2969
ENSE00000945724_018,0,0.0130598884186241,1.4391
ENSE00000945724_020,0,0.162067248361006,1.4574
ENSE00000945724_021,0,0.170988926932196,0.7022
ENSE00000945724_022,0,-0.0115541611725859,0.1632
ENSE00000945724_023,1,-0.769874345444655,0.1591
ENSE00000945724_024,0,0.187768853539215,1.1775
ENSE00000945724_025,0,-0.0115541611725859,1.4076
ENSE00000945724_027,,NA,0.5567
ENSE00000945724_031,1,-0.811554161172586,1.0762
ENSE00000945724_033,1,-0.811554161172586,2.1451
ENSE00000945724_034,0,0.0795833670291327,1.1002
ENSE00000945724_036,0,-0.0199149146821951,0.1369
ENSE00000945724_037,,NA,0.9415
ENSE00000945724_038,,NA,1.1874
ENSE00000945724_041,1,-0.804909315379724,0.9976
ENSE00000945724_042,1,-0.792808698813475,1.4688
ENSE00000945724_043,0,-0.0112902965876414,0.1798
ENSE00000945724_045,0,-0.0115541611725859,0.687
ENSE00000945724_046,0,-0.0368242003448093,0.0941
ENSE00000945724_047,0,0.051706491528942,0.0136
ENSE00000945724_049,,NA,0.2164
ENSE00000946068_001,0,-0.0182010104145666,0.1052
ENSE00000946068_003,0,0.0207672840974014,0.0751
ENSE00000946068_004,0,0.0192674720246143,0.2455
ENSE00000946068_006,0,0.0184243835633545,0.1965
ENSE00000946068_007,0,0.0175452405857649,0.2867
ENSE00000946068_009,0,-0.00130087028677217,3.3613
ENSE00000946068_010,0,0.0197653316478719,0.6083
ENSE00000946068_011,0,0.0208219223966933,0.3
ENSE00000946068_012,0,0.0217091931493836,1.4137
ENSE00000946068_013,0,0.0166590563247715,0.1185
ENSE00000946068_014,0,0.00769348484524807,0.0675
ENSE00000946068_015,0,0.0205159156758661,0.3464
ENSE00000946068_016,0,0.0188450139058264,1.1037
ENSE00000946068_017,0,0.0183769948121753,0.8525
ENSE00000946068_018,0,0.0211363272941099,0.4673
ENSE00000946068_020,0,0.0212837338800148,0.1019
ENSE00000946068_021,0,-0.0541171323106557,0.1649
ENSE00000946068_022,0,-0.0334845401903586,0.6567
ENSE00000946068_023,0,0.0042979986985629,2.1922
ENSE00000946068_024,0,0.0164332177565065,4.8055
ENSE00000946068_025,0,0.0214738239291185,1.4925
ENSE00000946068_026,0,0.0218581298729341,1.4435
ENSE00000946068_027,0,-0.0409816373963775,0.6135
ENSE00000946068_028,0,-0.0254669241047398,0.8255
ENSE00000946068_029,0,0.0218581298729341,0.7014
ENSE00000946068_030,0,-0.00057585543472527,0.132
ENSE00000946068_031,0,0.0087934361356477,0.1287
ENSE00000946068_032,0,-0.0179774957843044,0.3797
ENSE00000946068_033,0,0.0192615679770189,0.199
ENSE00000946068_035,0,-0.00988318707047325,0.0556
ENSE00000946246_001,0,0.0919017021658385,0.06
ENSE00000946246_003,0,0.0913620259710951,0.1652
ENSE00000946246_004,0,0.0874954346034363,0.0668
ENSE00000946246_005,0,0.0922049176242303,0.0185
ENSE00000946246_006,0,0.0919085213404033,0.077
ENSE00000946246_007,0,0.092073471260476,0.0585
ENSE00000946246_008,0,-0.0077950823757697,0.2243
ENSE00000946246_010,0,0.0903260320919571,0.6617
ENSE00000946246_016,0,0.0685504745349876,1.1681
ENSE00000946246_017,0,0.0922049176242303,0.6006
ENSE00000946246_018,0,0.0882279902018678,0.269
ENSE00000946246_020,0,0.0922049176242303,0.2065
ENSE00000946246_021,,NA,0.0432
ENSE00000946246_022,0,0.0914119249679309,0.0541
ENSE00000946366_002,0,0.00713567716544367,0.0855
ENSE00000946366_005,0,0.00624719176726118,0.2308
ENSE00000946366_006,0,0.00977428496190791,0.2241
ENSE00000946366_007,0,0.00977428496190791,0.254
ENSE00000946366_008,0,0.00977428496190791,0.2442
ENSE00000946366_009,0,-0.0306891727424423,1.4185
ENSE00000946366_010,0,0.00977428496190791,0.1174
ENSE00000946366_012,0,0.00977428496190791,0.6456
ENSE00000946366_013,0,0.00901727414575654,0.3242
ENSE00000946366_014,0,-0.00656732612680522,0.2675
ENSE00000946366_015,0,0.00977428496190791,0.1951
ENSE00000946366_016,0,0.00564233129218433,0.0981
ENSE00000946366_018,0,0.00977428496190791,0.1423
ENSE00000946366_021,0,0.00590872536580617,0.6235
ENSE00000946366_022,0,0.00977428496190791,0.1137
ENSE00000946643_004,0,0.00254094912315428,0.3038
ENSE00000946643_006,0,0.00355947687666458,0.6504
ENSE00000946643_015,0,0.00355947687666458,0.8621
ENSE00000946643_016,0,0.00355947687666458,0.765
ENSE00000946643_017,,NA,0.138
ENSE00000946643_019,0,-0.0231798244825333,3.7819
ENSE00000946643_020,0,-0.0786779575252397,4.1876
ENSE00000946643_022,0,0.00316927762768204,0.6356
ENSE00000946643_026,0,0.00355947687666458,0.7936
ENSE00000946643_027,0,-0.121440523123335,0.938
ENSE00000946908_002,0,0.0213378122565943,1.1432
ENSE00000946908_004,0,0.0352072225842476,0.9443
ENSE00000946908_007,0,0.0253535593430326,0.7297
ENSE00000946908_010,0,-0.00570136374035035,8.2932
ENSE00000946908_011,0,0.0169427768680865,1.9169
ENSE00000946908_012,0,0.0336317836987936,1.8074
ENSE00000946908_013,0,0.033921500342734,0.7874
ENSE00000946908_015,0,0.0376283795965323,8.92
ENSE00000946908_017,0,0.0376283795965323,2.8732
ENSE00000946908_018,0,0.0376283795965323,1.3611
ENSE00000946908_019,0,0.0324965498273714,8.3108
ENSE00000946908_020,0,0.0222602326826527,5.1819
ENSE00000947490_002,0,-0.00168821829835586,0.1602
ENSE00000947490_005,0,0.000539541949508726,1.0473
ENSE00000947490_006,,NA,8.1703
ENSE00000947490_007,0,-0.00535923390418808,0.9958
ENSE00000947490_009,0,-0.00231518280687998,1.2932
ENSE00000947490_010,0,-0.0126486652763479,0.4455
ENSE00000947490_011,0,-0.0595505111887238,0.7122
ENSE00000947490_012,0,0.000638172582655139,1.2757
ENSE00000947490_013,0,0.000638172582655139,0.6347
ENSE00000947490_014,0,0.000638172582655139,0.5921
ENSE00000947490_015,0,0.000638172582655139,0.4914
ENSE00000947490_016,0,-0.000848090193140749,0.0612
ENSE00000947608_001,,NA,0.5173
ENSE00000947608_002,0,-0.00730253692323451,0.6888
ENSE00000947608_003,0,-0.0941809179164876,2.3378
ENSE00000947608_004,0,0.00688715520888022,0.8257
ENSE00000947608_005,0,0.00478606499328632,0.9899
ENSE00000947608_006,0,0.00688715520888022,4.075
ENSE00000947608_007,0,0.00688715520888022,1.4244
ENSE00000947608_008,0,0.00262409844089262,3.1695
ENSE00000947608_009,0,0.00688715520888022,1.5467
ENSE00000947608_010,0,0.00605044499754898,2.3765
ENSE00000947608_011,0,-0.00597081421589829,0.1452
ENSE00000947608_012,0,0.00376833701554524,1.6541
ENSE00000947608_013,0,-0.000856921483599837,0.422
ENSE00000947608_014,0,0.00270403851161738,0.7239
ENSE00000947608_015,0,-0.0343128408230725,0.6505
ENSE00000947608_016,0,0.00339974104676327,0.2624
ENSE00000947608_019,0,0.00468008864967995,0.5481
ENSE00000947608_020,0,-0.0131085450428166,0.4562
ENSE00000947608_021,0,0.00552327821952964,0.3572
ENSE00000947608_022,0,-0.051877625815572,0.3942
ENSE00000947608_023,0,0.00671784309383572,0.4145
ENSE00000947608_024,0,-0.0023712763277482,0.5051
ENSE00000948659_001,0,0.0729806480056241,0.4896
ENSE00000948659_002,0,-0.016531450411839,0.2935
ENSE00000948659_003,0,0.073199160602921,0.392
ENSE00000948659_004,0,0.0713284873608588,1.8935
ENSE00000948659_007,0,0.0512159169971577,0.7562
ENSE00000948659_008,0,0.0117340005982049,0.6052
ENSE00000948659_009,0,-0.0782160412581366,0.4725
ENSE00000948659_010,0,-0.00178343250884239,2.347
ENSE00000948659_011,0,0.00837320611993358,0.0737
ENSE00000948659_012,0,0.061517524871233,0.4539
ENSE00000948659_013,0,0.0685362174704128,0.9714
ENSE00000948659_014,0,0.0595385448363562,0.3902
ENSE00000948659_015,0,0.0678416493423116,0.7354
ENSE00000948659_017,0,0.0494937635334483,0.9733
ENSE00000948659_018,0,0.05534036999504,0.4962
ENSE00000948659_019,0,0.0512203712471855,0.1116
ENSE00000948659_020,0,0.0731156846000432,2.4918
ENSE00000948659_021,0,-0.115199288009948,28.7906
ENSE00000948659_022,0,0.0664413649641238,0.2046
ENSE00000948659_023,0,0.045137502960657,1.1876
ENSE00000948659_024,0,0.0717740335609907,0.7048
ENSE00000948659_025,0,0.0149023731977948,0.1265
ENSE00000948659_026,0,-0.0308582118296993,0.5309
ENSE00000948659_029,0,0.0527131328002526,0.1379
ENSE00000948659_031,0,0.0599818421140271,0.0376
ENSE00000949859_001,0,-0.00735095368100497,0.1638
ENSE00000949859_002,0,0.000256878297114183,0.067
ENSE00000949859_003,0,0.0123169791635968,0.2681
ENSE00000949859_004,0,-0.0457687258970048,4.1755
ENSE00000949859_005,0,-0.0427070918009874,0.8213
ENSE00000949859_006,0,0.0127542599554741,0.4458
ENSE00000949859_007,0,-0.00915281407627017,1.9151
ENSE00000949859_008,0,0.0128801190312975,1.3747
ENSE00000949859_009,0,0.0126359529387275,0.9424
ENSE00000949859_010,0,0.0128188352767145,0.765
ENSE00000949859_011,0,0.00966472002026997,0.9068
ENSE00000949859_012,0,0.00118080103750362,0.7285
ENSE00000949859_014,0,-0.0160586899137491,1.4296
ENSE00000949859_015,1,-0.925493954719459,2.6056
ENSE00000949859_016,0,-0.0575345296738163,1.7598
ENSE00000949859_017,0,0.0103398541849368,1.134
ENSE00000949859_018,0,0.00546354914851016,3.368
ENSE00000949859_019,0,0.012579214918608,0.4854
ENSE00000949859_020,0,-0.0347869792917926,0.2028
ENSE00000949859_022,0,0.0115724429127887,0.0705
ENSE00000950552_001,0,0.0748048059123809,1.0543
ENSE00000950552_002,0,0.0518917657278856,0.1958
ENSE00000950552_003,0,0.0766008092500248,0.0802
ENSE00000950552_004,0,-0.00572031580329269,0.3899
ENSE00000950552_009,0,0.0698092944277266,0.7182
ENSE00000950552_010,0,0.0347647011631999,0.6764
ENSE00000950552_011,0,0.0578818519067374,0.8792
ENSE00000950552_012,0,0.0768073924652186,2.4412
ENSE00000950552_013,0,-0.00385043746400404,2.3349
ENSE00000950552_014,0,0.0768073924652186,6.4457
ENSE00000950552_015,0,0.0666184031758834,2.4461
ENSE00000950552_018,0,0.072633044116299,0.2199
ENSE00000950552_019,0,0.0683213971896611,1.1179
ENSE00000950552_021,0,0.0165508411679055,0.7637
ENSE00000950643_003,0,0.00109376620957657,1.0852
ENSE00000950643_004,0,0.0141646663853268,1.8558
ENSE00000950643_007,0,0.00737416307968414,4.0626
ENSE00000950643_009,0,-0.00691891024540064,0.3986
ENSE00000950643_010,0,-0.0066607024651531,1.3966
ENSE00000950643_012,,NA,1.9085
ENSE00000950643_014,0,0.0151066750031071,0.2833
ENSE00000950643_015,,NA,2.1919
ENSE00000950643_016,0,-0.0286662270283948,0.7978
ENSE00000950643_017,0,0.0174147218226184,0.2906
ENSE00000950643_019,0,0.0154580856303327,1.2695
ENSE00000950643_021,0,0.016972843134145,0.8789
ENSE00000950643_022,0,0.0176820587393027,0.8099
ENSE00000950643_024,0,0.0176820587393027,0.7141
ENSE00000950643_025,0,0.0156748267323197,0.1367
ENSE00000951542_001,0,0.0592164865726457,0.0683
ENSE00000951542_006,0,0.0599706295175413,0.4469
ENSE00000951542_007,0,0.0569768232620979,0.632
ENSE00000951542_008,0,0.0599706295175413,0.7831
ENSE00000951542_010,0,0.0599706295175413,1.0203
ENSE00000951542_013,0,0.058975078187767,0.1258
ENSE00000951542_014,0,0.0561428785348994,0.5978
ENSE00000951542_023,0,0.0124992715374773,0.3688
ENSE00000951542_024,0,0.0588684193637726,0.7164
ENSE00000951542_026,0,0.0592770480306247,1.1835
ENSE00000951542_029,0,0.00536681861979393,0.8851
ENSE00000951548_002,0,-0.0063306753098864,1.1022
ENSE00000951548_003,0,0.00212059388917568,0.6507
ENSE00000951548_004,0,-0.0594407225025785,0.168
ENSE00000951548_005,0,-0.00898138128391496,1.8917
ENSE00000951548_006,0,0.00212059388917568,0.3802
ENSE00000951548_009,0,-0.0914508048242508,0.3737
ENSE00000951548_014,0,0.0012351867215995,0.1058
ENSE00000951548_016,0,0.000727842628669595,0.0983
ENSE00000951548_017,0,-0.00122935335700147,0.8349
ENSE00000951548_018,0,-0.00153080511185283,0.2688
ENSE00000951548_019,0,0.00212059388917568,0.1164
ENSE00000951548_021,0,-0.0201744848261485,0.1855
ENSE00000951548_022,0,-0.0293094639895535,0.0977
ENSE00000951617_001,0,0.0257300337449925,0.1306
ENSE00000951617_002,0,0.0104478490255752,1.059
ENSE00000951617_003,0,0.0155095974585763,0.1806
ENSE00000951617_004,0,0.0243617752684637,0.1759
ENSE00000951617_005,0,-0.122761986910308,2.286
ENSE00000951617_006,0,0.0134947652271916,0.5174
ENSE00000951617_007,0,-0.00986162744723151,3.0033
ENSE00000951617_009,0,0.0250161393347296,2.9369
ENSE00000951617_011,0,0.023935686729319,1.1186
ENSE00000951617_012,0,-0.00724523009427525,2.3604
ENSE00000951617_013,0,0.025062964725182,0.9434
ENSE00000951617_015,0,0.0240946174923038,2.071
ENSE00000951617_016,0,0.0140391350906013,0.2022
ENSE00000951617_017,0,0.0244261660224936,1.6196
ENSE00000951617_018,0,-0.0140660611587188,1.7694
ENSE00000951617_019,0,0.0257300337449925,1.5078
ENSE00000951617_021,0,0.0252264794130971,2.9216
ENSE00000951617_022,0,0.00714822645564961,0.1032
ENSE00000951617_023,0,0.0257300337449925,0.9549
ENSE00000951617_024,0,0.0214828806222652,0.3232
ENSE00000952268_005,0,0.0365217344729716,3.0293
ENSE00000952268_009,0,0.0365217344729716,3.271
ENSE00000952268_010,0,0.0342518120654332,9.7258
ENSE00000952268_014,0,0.0365217344729716,0.3682
ENSE00000952268_016,0,-0.0125443832720353,0.8501
ENSE00000952268_019,0,0.0273156083010029,0.4579
ENSE00000954358_004,0,0.0357096760205591,0.0709
ENSE00000954358_005,0,0.0493341794633176,0.2608
ENSE00000954358_006,0,0.0494428599299436,0.5704
ENSE00000954358_008,0,-0.0798720955581058,0.6996
ENSE00000954358_009,0,0.0322056522515719,0.7641
ENSE00000954358_011,0,0.00710311876336489,0.222
ENSE00000954358_012,0,0.0177060442824884,0.2512
ENSE00000954674_003,0,0.00487021129813836,0.1127
ENSE00000954674_004,0,0.0050989007974328,0.2043
ENSE00000954674_007,0,0.00520136226016316,0.132
ENSE00000954674_008,0,0.00520136226016316,0.1039
ENSE00000954674_009,1,-0.994798637739837,24.0836
ENSE00000954674_010,0,-0.236383655361642,2.9155
ENSE00000954674_012,0,-0.00197327433057676,1.3428
ENSE00000954674_013,0,0.00520136226016316,1.1793
ENSE00000954674_014,0,0.00520136226016316,1.1264
ENSE00000954674_015,0,0.00512667141419032,1.9103
ENSE00000954674_018,0,0.00414281160534252,0.2208
ENSE00000954674_020,0,-0.0157609218759867,0.1117
ENSE00000954674_021,0,0.00520136226016316,0.1496
ENSE00000954674_023,0,-0.00462074700395293,0.7131
ENSE00000954674_024,0,0.00520136226016316,1.0462
ENSE00000954674_025,0,0.00374933713309356,0.4153
ENSE00000954674_026,0,0.00520136226016316,0.4953
ENSE00000954674_029,0,0.00520136226016316,0.0632
ENSE00000954674_030,0,0.00175333241059822,0.0318
ENSE00000954674_031,0,0.00520136226016316,0.0226
ENSE00000955288_003,0,-0.12694552147286,0.9074
ENSE00000955288_004,0,0.0356096725513391,2.2724
ENSE00000955288_005,0,0.0489635092394072,1.3324
ENSE00000955288_007,,NA,21.3059
ENSE00000955288_008,0,0.0726750174213069,12.3246
ENSE00000955288_009,0,0.0726750174213069,5.7712
ENSE00000955288_010,0,-0.0645401513021581,4.1783
ENSE00000955288_011,,NA,1.1709
ENSE00000955288_012,0,-0.125369174069813,2.8793
ENSE00000955288_013,0,0.0720902306506609,2.5166
ENSE00000955288_015,0,0.0234208780155188,9.3909
ENSE00000955288_017,0,0.0726750174213069,5.7114
ENSE00000955288_019,0,-0.183518943459108,0.22
ENSE00000955288_021,,NA,0.154
ENSE00000955288_022,,NA,0.2882
ENSE00000956392_003,0,0.0572747725411874,0.1361
ENSE00000956392_007,0,0.0560638822925313,0.0384
ENSE00000956392_008,0,0.0579113651721805,0.4752
ENSE00000956392_010,0,0.0579113651721805,0.2429
ENSE00000956392_012,0,-0.174534486990523,0.2581
ENSE00000956392_014,0,0.0579113651721805,0.0892
ENSE00000956392_018,0,0.0579113651721805,0.3448
ENSE00000956392_019,0,0.0535736340484111,0.0731
ENSE00000956392_022,0,0.0527307347445733,0.5541
ENSE00000956392_023,0,0.0543323846827409,0.0644
ENSE00000956392_025,0,-0.142088634827819,7.9848
ENSE00000956392_026,0,0.0566105788036494,0.0533
ENSE00000956392_027,0,0.0530395803670131,0.0681
ENSE00000956392_028,0,0.0579113651721805,0.0802
ENSE00000956392_030,0,0.0517036420834068,0.0186
ENSE00000956392_031,0,-0.0419026933657097,0.1468
ENSE00000957235_001,0,0.0464361829419593,0.2304
ENSE00000957235_002,0,0.0712122464184163,0.8923
ENSE00000957235_005,0,0.0586600289246652,0.6739
ENSE00000957235_006,0,0.0563926569068347,0.2709
ENSE00000957235_007,0,0.0720079323899013,1.1925
ENSE00000957235_008,,NA,11.7726
ENSE00000957235_009,0,0.00824629389046688,10.1378
ENSE00000957235_010,0,0.0724786603828326,6.8483
ENSE00000957235_011,0,0.0249418901840255,2.6134
ENSE00000957235_012,0,0.0542226535796867,1.0272
ENSE00000957235_013,0,0.0729825733494429,10.7693
ENSE00000957235_014,0,0.0708699551160655,2.6352
ENSE00000957235_015,0,0.0611897625793172,0.7087
ENSE00000957235_016,0,0.0681015432492526,0.1956
ENSE00000957235_018,0,0.0590615015457674,0.5091
ENSE00000957325_001,0,-0.0639547534952463,0.2804
ENSE00000957325_002,0,0.0100117943846226,0.1063
ENSE00000957325_003,0,0.0150545380378083,0.3414
ENSE00000957325_004,0,-0.00164912731270422,0.2275
ENSE00000957325_005,0,0.0144261351233919,0.1171
ENSE00000957325_006,0,0.0108696035138698,0.2619
ENSE00000957325_007,1,-0.981713836609368,0.3338
ENSE00000957325_008,0,0.01643175563885,0.4898
ENSE00000957325_009,0,0.0182861633906316,3.0553
ENSE00000957325_010,0,-0.00253731931128987,2.7426
ENSE00000957325_013,1,-0.969875397834264,0.3556
ENSE00000957325_014,0,0.0171868398859281,3.6937
ENSE00000957325_015,0,-0.24609344464845,5.7314
ENSE00000957325_016,0,0.0175385896230192,0.9641
ENSE00000957325_017,0,0.0182861633906316,2.5025
ENSE00000957325_019,0,0.0179386847409524,0.5753
ENSE00000957489_001,0,0.0228621602425442,0.0156
ENSE00000957489_002,0,0.0177337693661432,0.067
ENSE00000957489_003,0,0.0216868882762464,0.6445
ENSE00000957489_004,0,0.0246149768428086,2.3796
ENSE00000957489_005,0,-0.0493313354312522,0.1202
ENSE00000957489_007,0,0.0241799919031188,0.2022
ENSE00000957489_008,0,-0.0102525705556427,0.3889
ENSE00000957489_010,0,0.0228760118017856,0.1448
ENSE00000957489_011,0,0.0103153472463927,0.2344
ENSE00000957489_012,0,0.0248236579232345,0.1244
ENSE00000957489_013,0,0.0200921569237135,0.0184
ENSE00000957489_014,0,-0.0139730122464701,0.0805
ENSE00000957489_015,0,0.0122198280125826,0.2747
ENSE00000957489_016,0,0.0235641038021174,0.1318
ENSE00000957489_017,0,0.0226501074744556,0.0432
ENSE00000957489_018,0,0.0216586282253738,0.0214
ENSE00000957489_019,0,0.0200410744385408,0.297
ENSE00000957489_020,0,0.0248728359302584,0.4771
ENSE00000957489_021,0,-0.0255440853378564,0.0404
ENSE00000957489_023,0,0.0246188260078304,0.5167
ENSE00000957489_024,,NA,0.2392
ENSE00000957489_025,0,0.0105291340701237,0.0189
ENSE00000957784_004,0,0.00824905378920265,2.0052
ENSE00000957784_012,0,0.012849564611127,4.8825
ENSE00000957784_019,0,0.012338031712788,0.7601
ENSE00000957945_003,0,-0.00155791953273049,7.5735
ENSE00000957945_004,0,-0.00849516761548097,0.4453
ENSE00000957945_010,0,0.0193898917305805,0.9899
ENSE00000957945_012,0,0.00452674132945441,2.3886
ENSE00000957945_020,,NA,4.8373
ENSE00000957945_022,0,0.0295267413294544,0.5096
ENSE00000958445_002,0,0.0123205981683026,1.8921
ENSE00000958445_007,0,0.0117206209313165,1.1531
ENSE00000958445_008,0,0.0142310714228337,2.3966
ENSE00000958445_009,0,0.0115413338536252,1.003
ENSE00000958445_011,0,0.0142310714228337,0.5232
ENSE00000958445_012,0,0.008676491020222,1.576
ENSE00000958445_021,0,0.0140816490318509,3.9454
ENSE00000958445_023,0,-0.0456558438997942,0.0757
ENSE00000958445_025,0,0.0142310714228337,0.0623
ENSE00000958989_002,0,0.0596135973545059,0.5178
ENSE00000958989_003,0,0.0297164434095186,0.2703
ENSE00000958989_004,0,0.0532592712266006,0.8776
ENSE00000958989_005,0,0.0435686104744075,1.1232
ENSE00000958989_006,,NA,13.7122
ENSE00000958989_007,0,-0.0609594027354523,5.4065
ENSE00000958989_008,,NA,1.0876
ENSE00000958989_010,0,0.0595715300020184,3.071
ENSE00000958989_011,0,0.0600154007834901,4.3565
ENSE00000958989_012,0,0.0564224702595409,1.5911
ENSE00000958989_013,0,0.0432911749576663,5.8087
ENSE00000958989_014,0,0.0564274783924461,5.7725
ENSE00000958989_015,0,-0.00472134980746286,3.4559
ENSE00000958989_016,0,0.0210632841378419,3.9436
ENSE00000958989_017,0,0.0383047744169344,1.0985
ENSE00000958989_018,0,-0.0120125651839828,5.137
ENSE00000958989_019,0,0.0581720410529707,6.466
ENSE00000958989_020,0,0.0604917148443994,0.4535
ENSE00000958989_021,0,0.0476184257358751,0.7378
ENSE00000959081_001,0,0.0271368362538621,0.1917
ENSE00000959081_002,0,0.0254104019642351,1.3086
ENSE00000959081_003,0,-0.0176985486089932,0.0086
ENSE00000959081_004,0,0.0249565059611963,0.5973
ENSE00000959081_005,0,-0.0241568038323002,0.4869
ENSE00000959081_006,0,0.0256549852278247,0.5545
ENSE00000959081_008,0,0.0101906869939943,2.9513
ENSE00000959081_010,0,0.00206115011520558,0.0298
ENSE00000959081_011,0,0.0177915112116969,0.2028
ENSE00000959081_014,0,0.0256885144379992,0.0196
ENSE00000959231_003,0,0.00615985735370644,0.0147
ENSE00000959231_005,0,0.0363385942366352,0.0669
ENSE00000959231_006,0,-0.0156854719683818,0.0344
ENSE00000959231_009,0,0.0365060245491646,0.8733
ENSE00000959231_010,1,-0.963493975450835,9.712
ENSE00000959231_011,0,0.0323342365159674,0.3859
ENSE00000959231_013,0,-0.0220891764414369,0.2112
ENSE00000959231_014,0,0.0365060245491646,0.5481
ENSE00000959231_015,0,0.0365060245491646,0.7724
ENSE00000959231_019,0,0.0341497743255764,0.237
ENSE00000959231_020,0,0.0360686361001057,0.5328
