id,score
ENSE00001692194_018,0.02
ENSE00001693011_005,0.01
ENSE00001693011_016,0.0
ENSE00001693011_025,0.01
ENSE00001694264_005,0.0
ENSE00001694264_015,0.0
ENSE00001694264_024,0.01
ENSE00001695085_005,0.0
ENSE00001695085_019,0.0
ENSE00001695162_006,0.0
ENSE00001695162_017,0.0
ENSE00001695610_024,0.0
ENSE00001696252_008,0.0
ENSE00001696252_018,0.0
ENSE00001696977_004,0.0
ENSE00001697052_005,0.0
ENSE00001697052_016,0.0
ENSE00001697359_012,0.01
ENSE00001699188_005,0.0
ENSE00001699188_022,0.03
ENSE00001699399_004,0.02
ENSE00001699399_012,0.02
ENSE00001699399_023,0.03
ENSE00001699898_008,0.0
ENSE00001700147_006,0.0
ENSE00001700147_017,0.0
ENSE00001701085_002,0.03
ENSE00001701138_004,0.0
ENSE00001701138_012,0.0
ENSE00001702657_003,0.0
ENSE00001702657_014,0.0
ENSE00001702822_010,0.03
ENSE00001702822_022,0.01
ENSE00001703241_007,0.11
ENSE00001703241_016,0.99
ENSE00001703347_008,0.0
ENSE00001703347_020,0.0
ENSE00001703609_009,0.0
ENSE00001704022_002,0.0
ENSE00001704336_005,0.0
ENSE00001705129_004,0.01
ENSE00001705129_014,0.0
ENSE00001705129_023,0.01
ENSE00001707197_003,0.02
ENSE00001707197_029,0.01
ENSE00001708226_014,0.0
ENSE00001708545_002,0.0
ENSE00001708545_018,0.0
ENSE00001708717_008,0.01
ENSE00001708717_017,0.01
ENSE00001708823_009,0.0
ENSE00001709109_020,0.0
ENSE00001709586_005,0.0
ENSE00001709834_015,0.0
ENSE00001710069_002,0.0
ENSE00001710069_012,0.0
ENSE00001710069_021,0.0
ENSE00001710069_031,0.02
ENSE00001710088_009,0.02
ENSE00001710088_020,0.01
ENSE00001710254_005,0.0
ENSE00001710346_006,0.02
ENSE00001712691_004,0.0
ENSE00001712691_012,0.15
ENSE00001712778_007,0.16
ENSE00001712948_011,0.0
ENSE00001715097_011,0.0
ENSE00001716482_002,0.01
ENSE00001716482_011,0.0
ENSE00001716901_001,0.0
ENSE00001716901_009,0.0
ENSE00001717226_002,0.0
ENSE00001717226_010,0.0
ENSE00001717226_024,0.0
ENSE00001717226_035,0.0
ENSE00001717577_004,0.0
ENSE00001717577_025,0.01
ENSE00001717914_011,0.02
ENSE00001718712_005,0.0
ENSE00001718712_014,0.0
ENSE00001718712_022,0.0
ENSE00001719634_009,0.03
ENSE00001719634_018,0.07
ENSE00001720261_009,0.0
ENSE00001720724_006,0.06
ENSE00001720724_020,0.01
ENSE00001720724_029,0.0
ENSE00001721489_005,0.0
ENSE00001721489_014,0.1
ENSE00001721489_029,0.14
ENSE00001722397_010,0.05
ENSE00001722461_007,0.02
ENSE00001722461_038,0.03
ENSE00001724477_013,0.0
ENSE00001724766_019,0.0
ENSE00001725424_005,0.0
ENSE00001725424_016,0.0
ENSE00001725883_005,0.02
ENSE00001725883_022,0.03
ENSE00001726168_008,0.02
ENSE00001726243_004,0.0
ENSE00001726243_014,0.01
ENSE00001726331_003,0.0
ENSE00001726331_015,0.0
ENSE00001726906_009,0.07
ENSE00001727061_007,0.01
ENSE00001727123_003,0.0
ENSE00001727123_024,0.0
ENSE00001727729_001,0.0
ENSE00001728426_003,0.01
ENSE00001728827_004,0.0
ENSE00001728827_012,0.84
ENSE00001728827_021,0.05
ENSE00001729072_003,0.02
ENSE00001730528_007,0.52
ENSE00001730528_022,0.01
ENSE00001730636_008,0.02
ENSE00001730636_016,0.0
ENSE00001730673_010,0.0
ENSE00001731240_001,0.0
ENSE00001731240_012,0.0
ENSE00001731240_021,0.07
ENSE00001732033_003,0.01
ENSE00001732033_018,0.02
ENSE00001732155_006,0.0
ENSE00001732155_014,0.0
ENSE00001732534_005,0.01
ENSE00001732534_014,0.0
ENSE00001732647_003,0.0
ENSE00001732647_012,0.41
ENSE00001732647_020,0.05
ENSE00001733168_001,0.0
ENSE00001733168_015,0.0
ENSE00001733932_003,0.09
ENSE00001733941_013,0.0
ENSE00001734682_006,0.03
ENSE00001734682_015,0.17
ENSE00001734773_002,0.01
ENSE00001734773_015,0.03
ENSE00001734773_026,0.16
ENSE00001735670_014,0.26
ENSE00001735786_001,0.0
ENSE00001735786_014,0.0
ENSE00001735786_027,0.0
ENSE00001735869_002,0.01
ENSE00001735869_018,0.01
ENSE00001737253_006,0.0
ENSE00001737387_014,0.0
ENSE00001739078_010,0.0
ENSE00001739489_017,0.0
ENSE00001739489_029,0.04
ENSE00001740637_016,0.0
ENSE00001741292_006,0.0
ENSE00001742824_001,0.02
ENSE00001742824_009,0.01
ENSE00001742824_018,0.01
ENSE00001742824_028,0.01
ENSE00001742967_007,0.0
ENSE00001743444_003,0.14
ENSE00001743444_019,0.0
ENSE00001743562_001,0.0
ENSE00001743562_013,0.02
ENSE00001743778_001,0.0
ENSE00001743778_009,0.0
ENSE00001743778_017,0.0
ENSE00001744245_003,0.0
ENSE00001744245_015,0.0
ENSE00001744245_026,0.0
ENSE00001744965_008,0.01
ENSE00001745049_004,0.0
ENSE00001745049_016,0.0
ENSE00001745083_003,0.01
ENSE00001745083_012,0.01
ENSE00001745083_021,0.01
ENSE00001745501_006,0.03
ENSE00001745859_001,0.0
ENSE00001745859_010,0.0
ENSE00001745859_021,0.0
ENSE00001746050_011,0.0
ENSE00001746140_001,0.0
ENSE00001746619_010,0.0
ENSE00001746619_025,0.0
ENSE00001746804_008,0.0
ENSE00001746804_017,0.0
ENSE00001746804_025,0.0
ENSE00001747005_005,0.01
ENSE00001747005_027,0.0
ENSE00001747277_012,0.0
ENSE00001747304_002,0.03
ENSE00001747304_011,0.06
ENSE00001747304_020,0.06
ENSE00001747304_029,0.09
ENSE00001747444_004,0.01
ENSE00001747444_020,0.0
ENSE00001747870_011,0.01
ENSE00001747870_020,0.0
ENSE00001747870_029,0.0
ENSE00001747870_037,0.0
ENSE00001747882_004,0.0
ENSE00001747882_013,0.0
ENSE00001747882_021,0.0
ENSE00001748465_011,0.01
ENSE00001749051_001,0.0
ENSE00001749051_013,0.0
ENSE00001749136_016,0.01
ENSE00001750327_002,0.05
ENSE00001750327_013,0.16
ENSE00001750412_001,0.0
ENSE00001750412_010,0.0
ENSE00001750553_006,0.0
ENSE00001750848_002,0.0
ENSE00001750934_011,0.14
ENSE00001751005_011,0.02
ENSE00001751160_009,0.07
ENSE00001751160_017,0.0
ENSE00001751163_006,0.05
ENSE00001751163_017,0.1
ENSE00001751163_026,0.01
ENSE00001751835_001,0.0
ENSE00001753202_010,0.01
ENSE00001753202_025,0.1
ENSE00001754106_012,0.0
ENSE00001754106_021,0.0
ENSE00001754106_029,0.0
ENSE00001754108_014,0.01
ENSE00001754331_006,0.05
ENSE00001754331_020,0.0
ENSE00001755928_009,0.0
ENSE00001755928_018,0.0
ENSE00001756460_003,0.0
ENSE00001756460_012,0.01
ENSE00001756460_020,0.0
ENSE00001756619_003,0.01
ENSE00001756619_015,0.03
ENSE00001756935_005,0.02
ENSE00001760197_013,0.11
ENSE00001760293_011,0.01
ENSE00001760383_004,0.04
ENSE00001760383_015,0.0
ENSE00001760383_023,0.0
ENSE00001760510_003,0.02
ENSE00001760510_013,0.0
ENSE00001760884_002,0.0
ENSE00001760884_014,0.0
ENSE00001760884_023,0.0
ENSE00001761497_003,0.0
ENSE00001761497_015,0.0
ENSE00001761807_002,0.0
ENSE00001761807_014,0.0
ENSE00001761807_022,0.0
ENSE00001761817_004,0.0
ENSE00001761817_012,0.55
ENSE00001761817_020,0.0
ENSE00001762817_008,0.0
ENSE00001762817_016,0.0
ENSE00001762817_024,0.0
ENSE00001763947_017,0.0
ENSE00001764140_010,0.0
ENSE00001764140_024,0.24
ENSE00001764374_009,0.0
ENSE00001765217_003,0.0
ENSE00001767213_002,0.01
ENSE00001767213_011,0.05
ENSE00001767213_020,0.0
ENSE00001767213_028,0.0
ENSE00001768088_009,0.0
ENSE00001768088_019,0.0
ENSE00001768118_016,0.01
ENSE00001768118_027,0.0
ENSE00001768543_010,0.0
ENSE00001768543_022,0.02
ENSE00001769073_012,0.01
ENSE00001770705_011,0.03
ENSE00001771057_012,0.0
ENSE00001771057_030,0.0
ENSE00001771459_012,0.01
ENSE00001773744_004,0.0
ENSE00001773828_004,0.03
ENSE00001774139_012,0.0
ENSE00001774139_020,0.0
ENSE00001775517_003,0.0
ENSE00001775629_003,0.2
ENSE00001775629_016,0.02
ENSE00001776040_009,0.0
ENSE00001776240_012,0.08
ENSE00001776272_003,0.0
ENSE00001776272_018,0.02
ENSE00001776409_007,0.04
ENSE00001776409_017,0.01
ENSE00001776409_026,0.0
ENSE00001776970_014,0.0
ENSE00001778245_001,0.0
ENSE00001778245_015,0.0
ENSE00001778284_007,0.0
ENSE00001778387_001,0.0
ENSE00001778387_012,0.02
ENSE00001779306_004,0.02
ENSE00001780748_001,0.24
ENSE00001780748_014,0.01
ENSE00001780748_023,0.0
ENSE00001781541_001,0.04
ENSE00001781541_009,0.01
ENSE00001781541_020,0.01
ENSE00001783324_001,0.01
ENSE00001783520_008,0.0
ENSE00001783520_018,0.0
ENSE00001784042_024,0.0
ENSE00001787987_002,0.0
ENSE00001787987_012,0.0
ENSE00001788381_002,0.0
ENSE00001788381_014,0.05
ENSE00001788956_009,0.01
ENSE00001788956_019,0.01
ENSE00001790337_009,0.0
ENSE00001790785_003,0.0
ENSE00001790785_014,0.0
ENSE00001791385_012,0.04
ENSE00001792966_004,0.01
ENSE00001792966_014,0.01
ENSE00001794186_002,0.0
ENSE00001794186_011,0.0
ENSE00001794191_003,0.0
ENSE00001794191_013,0.0
ENSE00001794191_021,0.0
ENSE00001794847_008,0.28
ENSE00001794847_020,0.52
ENSE00001794847_030,0.02
ENSE00001798600_006,0.0
ENSE00001798716_015,0.0
ENSE00001799441_003,0.0
ENSE00001799441_013,0.0
ENSE00001800310_009,0.09
ENSE00001800310_018,0.0
ENSE00001801238_014,0.0
ENSE00001802137_010,0.0
ENSE00001802137_020,0.03
ENSE00001802137_029,0.0
ENSE00001802357_006,0.0
ENSE00001802357_014,0.0
ENSE00001802357_025,0.0
ENSE00001802440_001,0.0
ENSE00001802440_011,1.0
ENSE00001802440_024,0.04
ENSE00001803532_013,0.01
ENSE00001804366_006,1.0
ENSE00001804366_016,0.0
ENSE00001804366_025,0.0
ENSE00001804656_016,0.0
ENSE00001804977_003,0.02
ENSE00001804977_014,0.03
ENSE00001805440_003,0.01
ENSE00001805440_016,0.0
ENSE00001805624_008,0.0
ENSE00001805624_017,0.0
ENSE00001806049_002,0.01
ENSE00001965627_004,0.01
ENSE00001965627_013,0.01
ENSE00001974284_003,0.2
ENSE00001974284_018,0.04
ENSE00001986242_020,0.0
ENSE00001988838_005,0.0
ENSE00001988838_015,0.0
ENSE00001988838_025,0.0
ENSE00002034161_008,0.01
ENSE00002062015_001,0.0
ENSE00002062015_011,0.0
ENSE00002084171_011,0.01
ENSE00002084459_004,0.03
ENSE00002087838_001,0.0
ENSE00002108329_004,0.0
ENSE00002129540_004,0.02
ENSE00002129540_020,0.08
ENSE00002144459_015,0.01
ENSE00002152303_004,0.06
ENSE00002152303_014,0.14
ENSE00002152303_025,0.0
ENSE00002162551_008,0.01
ENSE00002171872_003,0.01
ENSE00002176939_005,0.01
ENSE00002176939_014,0.02
ENSE00002178626_003,0.0
ENSE00002178626_011,0.0
ENSE00002178626_025,0.02
ENSE00002179256_006,0.0
ENSE00002202648_007,0.01
ENSE00002202648_018,0.13
ENSE00002207656_007,0.0
ENSE00002207656_020,0.0
ENSE00002207656_030,0.0
ENSE00002208005_006,0.0
ENSE00002208005_017,0.0
ENSE00002208005_025,0.04
ENSE00002211371_036,0.08
ENSE00002212809_013,0.0
ENSE00002212809_026,0.01
ENSE00002214498_006,0.0
ENSE00002214498_017,0.0
ENSE00002214621_024,0.0
ENSE00002215495_010,0.0
ENSE00002218022_010,0.01
ENSE00002218022_020,0.0
ENSE00002219544_007,0.0
ENSE00002225920_004,0.0
ENSE00002225920_018,0.0
ENSE00002225920_032,0.01
ENSE00002225920_047,0.0
ENSE00002230447_003,0.0
ENSE00002230447_012,0.01
ENSE00002230447_021,0.0
ENSE00002233137_009,0.02
ENSE00002233137_017,0.0
ENSE00002233137_025,0.0
ENSE00002234720_005,0.0
ENSE00002234720_013,0.0
ENSE00002234720_022,0.0
ENSE00002238703_010,0.01
ENSE00002238703_019,0.0
ENSE00002238703_034,0.03
ENSE00002239615_008,0.23
ENSE00002239809_010,0.02
ENSE00002242398_014,0.01
ENSE00002244455_018,0.01
ENSE00002249647_014,0.04
ENSE00002270312_002,0.0
ENSE00002271287_001,0.14
ENSE00002271287_025,0.15
ENSE00002275313_019,0.0
ENSE00002276843_014,0.0
ENSE00002276843_024,0.0
ENSE00002277053_005,0.0
ENSE00002277053_018,0.0
ENSE00002277287_008,0.44
ENSE00002278000_005,0.0
ENSE00002278000_014,0.0
ENSE00002278000_023,0.01
ENSE00002278274_009,0.0
ENSE00002278274_018,0.0
ENSE00002279919_002,0.98
ENSE00002279919_012,0.03
ENSE00002279919_023,0.09
ENSE00002281957_007,0.06
ENSE00002282107_008,0.01
ENSE00002282107_019,0.0
ENSE00002282107_029,0.0
ENSE00002282659_022,0.1
ENSE00002282659_038,0.06
ENSE00002284074_002,0.06
ENSE00002284074_011,0.06
ENSE00002284074_019,0.03
ENSE00002284279_010,0.11
ENSE00002287176_004,0.01
ENSE00002287176_016,0.0
ENSE00002291630_009,0.0
ENSE00002293962_007,0.04
ENSE00002293962_017,0.0
ENSE00002295088_006,0.0
ENSE00002295088_015,0.0
ENSE00002295562_005,0.01
ENSE00002295562_016,0.0
ENSE00002296303_017,0.01
ENSE00002300280_001,0.0
ENSE00002300280_009,0.04
ENSE00002300280_021,0.06
ENSE00002302801_008,0.03
ENSE00002302801_016,0.04
ENSE00002302801_025,0.01
ENSE00002303011_010,0.02
ENSE00002303011_019,0.0
ENSE00002303011_029,0.0
ENSE00002303317_012,0.01
ENSE00002306305_004,0.01
ENSE00002306305_016,0.0
ENSE00002306398_007,0.0
ENSE00002307460_005,0.0
ENSE00002307460_028,0.0
ENSE00002308296_007,0.0
ENSE00002308659_005,0.0
ENSE00002308659_017,0.0
ENSE00002308835_005,0.0
ENSE00002308835_015,0.0
ENSE00002308835_024,0.01
ENSE00002310311_002,0.0
ENSE00002310311_011,0.01
ENSE00002310443_011,0.0
ENSE00002310443_023,0.0
ENSE00002310443_038,0.01
ENSE00002311500_001,0.0
ENSE00002311500_010,0.0
ENSE00002311500_020,0.02
ENSE00002312953_010,0.0
ENSE00002314884_005,0.0
ENSE00002315097_003,0.0
ENSE00002315097_016,0.01
ENSE00002316035_004,0.01
ENSE00002316035_013,0.0
ENSE00002316430_003,0.0
ENSE00002316430_014,0.99
ENSE00002316430_022,0.01
ENSE00002316430_030,0.0
ENSE00002319168_007,0.01
ENSE00002320068_006,0.44
ENSE00002320068_016,0.0
ENSE00002320068_028,0.0
ENSE00002320068_041,0.0
ENSE00002323927_018,0.0
ENSE00002323927_032,0.0
ENSE00002324542_007,0.02
ENSE00002324624_004,0.0
ENSE00002324624_016,0.01
ENSE00002325120_014,0.0
ENSE00002325141_001,0.01
ENSE00002325141_015,0.0
ENSE00002325517_006,0.0
ENSE00002325517_016,0.0
ENSE00002325517_025,0.0
ENSE00002326736_002,0.01
ENSE00002327016_001,0.0
ENSE00002327016_011,0.01
ENSE00002327510_002,0.0
ENSE00002327510_021,0.0
ENSE00002328082_007,0.0
ENSE00002328107_006,0.0
ENSE00002328107_019,0.0
ENSE00002328329_010,0.0
ENSE00002328329_020,0.02
ENSE00002328329_033,0.23
ENSE00002329164_003,0.09
ENSE00002329164_012,0.0
ENSE00002329207_018,0.0
ENSE00002329296_011,0.0
ENSE00002329296_022,0.59
ENSE00002329692_002,0.0
ENSE00002329692_011,0.0
ENSE00002329692_019,0.26
ENSE00002329756_007,0.01
ENSE00002330434_001,0.0
ENSE00002330523_006,0.38
ENSE00002330523_020,0.09
ENSE00002330523_032,0.95
ENSE00002330984_003,0.0
ENSE00002330984_012,0.01
ENSE00002330984_024,0.01
ENSE00002331010_008,0.62
ENSE00002331010_016,0.0
ENSE00002331010_025,0.0
ENSE00002331511_007,0.0
ENSE00002331924_003,0.0
ENSE00002331924_013,0.02
ENSE00002331924_022,0.01
ENSE00002332164_008,0.01
ENSE00002332164_020,0.01
ENSE00002332249_018,0.06
ENSE00002332661_015,0.01
ENSE00002332716_004,0.02
ENSE00002332716_017,0.02
ENSE00002332792_019,0.01
ENSE00002332853_016,0.1
ENSE00002332853_025,0.84
ENSE00002333224_008,0.01
ENSE00002333224_019,0.0
ENSE00002333326_007,0.0
ENSE00002333326_017,0.01
ENSE00002333326_030,0.01
ENSE00002335404_002,0.0
ENSE00002335404_010,0.0
ENSE00002335404_020,0.0
ENSE00002335537_009,0.09
ENSE00002336324_010,0.0
ENSE00002336324_023,0.99
ENSE00002336879_008,0.01
ENSE00002336879_016,0.0
ENSE00002337228_007,0.0
ENSE00002337228_021,0.01
ENSE00002337284_010,0.45
ENSE00002337475_009,0.03
ENSE00002337775_006,0.0
ENSE00002337775_025,0.0
ENSE00002337841_009,0.03
ENSE00002338720_009,0.03
ENSE00002338720_020,0.0
ENSE00002339454_009,0.0
ENSE00002339454_024,0.0
ENSE00002340030_012,0.0
ENSE00002340030_026,0.02
ENSE00002340303_003,0.05
ENSE00002340635_001,0.0
ENSE00002340635_011,0.0
ENSE00002340635_021,0.0
ENSE00002340692_021,0.03
ENSE00002340936_009,0.01
ENSE00002340960_023,0.02
ENSE00002341064_008,0.0
ENSE00002341064_018,0.11
ENSE00002341396_013,0.12
ENSE00002342177_015,0.0
ENSE00002342276_010,0.0
ENSE00002342276_020,0.0
ENSE00002342470_007,0.12
ENSE00002342470_020,0.02
ENSE00002342710_005,0.01
ENSE00002342710_017,0.01
ENSE00002343174_007,0.0
ENSE00002343174_016,0.0
ENSE00002343580_009,0.04
ENSE00002343580_021,0.01
ENSE00002343614_002,0.0
ENSE00002343614_014,0.03
ENSE00002343629_009,0.01
ENSE00002343629_017,0.01
ENSE00002343755_015,0.0
ENSE00002343974_016,0.0
ENSE00002344191_002,0.0
ENSE00002344191_012,0.05
ENSE00002344191_020,0.03
ENSE00002344200_007,0.0
ENSE00002344200_017,0.02
ENSE00002344200_029,0.88
ENSE00002344938_001,0.02
ENSE00002344938_012,0.01
ENSE00002344938_029,0.04
ENSE00002345132_010,0.01
ENSE00002345215_016,0.0
ENSE00002345498_003,0.04
ENSE00002345498_014,0.01
ENSE00002345498_024,0.01
ENSE00002345882_009,0.0
ENSE00002345936_002,0.01
ENSE00002345936_011,0.01
ENSE00002346784_001,0.03
ENSE00002346784_011,0.03
ENSE00002346784_023,0.77
ENSE00002347078_007,0.01
ENSE00002347078_021,0.01
ENSE00002347089_001,0.0
ENSE00002347459_016,0.02
ENSE00002347896_008,0.01
ENSE00002347961_003,0.0
ENSE00002348206_009,0.02
ENSE00002348383_010,0.0
ENSE00002348383_027,0.2
ENSE00002348862_005,0.0
ENSE00002348862_016,0.01
ENSE00002348862_026,0.0
ENSE00002348862_035,0.0
ENSE00002349211_009,0.0
ENSE00002349453_008,0.06
ENSE00002349710_008,0.02
ENSE00002349710_019,0.1
ENSE00002349859_003,0.04
ENSE00002349859_014,0.04
ENSE00002349859_024,0.06
ENSE00002349859_032,0.0
ENSE00002350304_015,0.0
ENSE00002350434_004,0.01
ENSE00002350434_014,0.03
ENSE00002350538_005,0.08
ENSE00002350538_016,0.01
ENSE00002350666_011,0.01
ENSE00002350961_002,0.0
ENSE00002350961_030,0.0
ENSE00002351279_007,0.0
ENSE00002351718_007,0.0
ENSE00002352137_006,0.0
ENSE00002352137_016,0.0
ENSE00002352481_003,0.07
ENSE00002352481_013,0.0
ENSE00002352481_022,0.0
ENSE00002352652_007,0.01
ENSE00002352652_018,0.09
ENSE00002352758_001,0.0
ENSE00002352758_014,0.0
ENSE00002352760_001,0.0
ENSE00002352760_011,0.0
ENSE00002353169_004,0.0
ENSE00002353169_012,0.0
ENSE00002353169_022,0.0
ENSE00002353169_031,0.0
ENSE00002353193_010,0.0
ENSE00002353811_003,0.0
ENSE00002353811_014,0.01
ENSE00002353832_012,0.01
ENSE00002353832_022,0.0
ENSE00002353841_008,0.0
ENSE00002354222_004,0.0
ENSE00002354222_017,0.0
ENSE00002354222_030,0.0
ENSE00002354803_008,0.05
ENSE00002354803_018,0.05
ENSE00002354906_005,0.02
ENSE00002355430_006,0.43
ENSE00002355689_010,0.0
ENSE00002356095_010,0.08
ENSE00002356125_005,0.11
ENSE00002356125_020,0.0
ENSE00002356290_009,0.0
ENSE00002356311_009,0.01
ENSE00002356311_021,0.0
ENSE00002356780_008,0.0
ENSE00002356780_020,0.0
ENSE00002356908_006,0.0
ENSE00002356908_016,0.0
ENSE00002356965_003,0.0
ENSE00002356965_012,0.01
ENSE00002357218_005,0.01
ENSE00002357218_015,0.19
ENSE00002357571_002,0.0
ENSE00002357571_012,0.0
ENSE00002357571_020,0.0
ENSE00002358091_002,0.0
ENSE00002358091_010,0.0
ENSE00002358672_007,0.0
ENSE00002358672_016,0.01
ENSE00002358782_009,0.0
ENSE00002358968_006,0.05
ENSE00002359074_009,0.14
ENSE00002359074_018,0.02
ENSE00002359127_003,0.01
ENSE00002359127_012,0.01
ENSE00002359445_004,0.0
ENSE00002359445_022,0.0
ENSE00002359554_008,0.0
ENSE00002360427_014,0.0
ENSE00002360468_012,0.01
ENSE00002360614_002,0.0
ENSE00002360614_024,0.01
ENSE00002360769_010,0.0
ENSE00002361318_007,0.01
ENSE00002361318_020,0.01
ENSE00002361337_007,0.0
ENSE00002361451_004,0.0
ENSE00002361772_005,0.0
ENSE00002362019_005,0.01
ENSE00002362019_014,0.01
ENSE00002362019_023,0.03
ENSE00002362598_008,0.09
ENSE00002362664_008,0.0
ENSE00002362664_017,0.0
ENSE00002362991_001,0.0
ENSE00002362991_015,0.03
ENSE00002363362_007,0.0
ENSE00002363362_016,0.01
ENSE00002363582_008,0.01
ENSE00002363723_003,0.01
ENSE00002364112_004,0.0
ENSE00002364112_014,0.01
ENSE00002364168_004,0.0
ENSE00002364168_020,0.0
ENSE00002364245_003,0.01
ENSE00002364245_013,0.0
ENSE00002364301_001,0.0
ENSE00002364301_010,0.0
ENSE00002364301_019,0.0
ENSE00002364301_028,0.01
ENSE00002365228_003,0.0
ENSE00002365228_011,0.02
ENSE00002365228_020,0.01
ENSE00002365239_002,0.0
ENSE00002365239_014,0.0
ENSE00002365840_009,0.0
ENSE00002366075_005,0.0
ENSE00002366075_014,0.0
ENSE00002366116_001,0.0
ENSE00002366116_009,0.0
ENSE00002366494_012,0.01
ENSE00002366494_025,0.01
ENSE00002366740_011,0.0
ENSE00002366740_022,0.0
ENSE00002366872_009,0.24
ENSE00002367168_010,0.01
ENSE00002367344_003,0.08
ENSE00002367916_005,0.01
ENSE00002367916_014,0.0
ENSE00002367916_028,0.0
ENSE00002368126_004,0.0
ENSE00002368126_012,0.0
ENSE00002368126_022,0.01
ENSE00002368202_006,0.9
ENSE00002368364_011,0.04
ENSE00002368515_001,0.01
ENSE00002368515_012,0.0
ENSE00002368581_016,0.0
ENSE00002368981_010,0.18
ENSE00002368981_021,0.01
ENSE00002369069_007,0.07
ENSE00002369069_015,0.02
ENSE00002369425_003,0.0
ENSE00002369425_012,0.0
ENSE00002369425_020,0.11
ENSE00002369644_005,0.0
ENSE00002369644_013,0.0
ENSE00002370008_008,0.0
ENSE00002370861_005,0.46
ENSE00002370861_017,0.02
ENSE00002371189_006,0.0
ENSE00002371189_017,0.0
ENSE00002371235_009,0.14
ENSE00002371235_020,0.01
ENSE00002371248_016,0.0
ENSE00002371297_009,0.04
ENSE00002371836_004,0.0
ENSE00002371836_024,0.01
ENSE00002371951_006,0.02
ENSE00002371951_019,0.19
ENSE00002371951_029,0.04
ENSE00002371985_009,0.08
ENSE00002373097_004,0.0
ENSE00002373097_015,0.0
ENSE00002373424_001,0.01
ENSE00002373424_014,0.09
ENSE00002373484_006,0.0
ENSE00002373956_001,0.04
ENSE00002373956_010,0.02
ENSE00002373956_019,0.01
ENSE00002374011_003,0.0
ENSE00002374011_012,0.0
ENSE00002374011_023,0.01
ENSE00002374309_007,0.01
ENSE00002374309_019,0.01
ENSE00002374309_027,0.0
ENSE00002375058_009,0.88
ENSE00002375058_017,0.03
ENSE00002375058_025,0.08
ENSE00002375185_022,0.02
ENSE00002376154_011,0.0
ENSE00002376439_001,0.0
ENSE00002376439_012,0.0
ENSE00002376529_009,0.02
ENSE00002376872_002,0.04
ENSE00002376872_022,0.08
ENSE00002377607_016,0.0
ENSE00002377607_029,0.0
ENSE00002377628_004,0.0
ENSE00002377628_015,0.0
ENSE00002377746_004,0.0
ENSE00002377746_021,0.0
ENSE00002378227_006,0.01
ENSE00002378227_019,0.03
ENSE00002378296_012,0.09
ENSE00002378369_005,0.0
ENSE00002378393_003,0.0
ENSE00002378553_005,0.0
ENSE00002378553_013,0.0
ENSE00002378553_021,0.01
ENSE00002378900_005,0.02
ENSE00002378900_018,0.0
ENSE00002379912_001,0.04
ENSE00002379912_010,0.01
ENSE00002379912_020,0.01
ENSE00002379967_004,0.05
ENSE00002379967_015,0.05
ENSE00002380189_009,0.01
ENSE00002380189_019,0.0
ENSE00002380420_009,0.0
ENSE00002380807_003,0.0
ENSE00002380807_017,0.0
ENSE00002380807_030,0.0
ENSE00002381558_013,0.01
ENSE00002381640_006,0.0
ENSE00002382210_003,0.0
ENSE00002382210_012,0.0
ENSE00002382210_023,0.01
ENSE00002382591_007,0.0
ENSE00002382591_016,0.03
ENSE00002382591_028,0.04
ENSE00002382808_009,0.0
ENSE00002382808_022,0.08
ENSE00002382826_009,0.03
ENSE00002382826_019,0.0
ENSE00002382866_007,0.0
ENSE00002382866_017,0.0
ENSE00002382866_028,0.0
ENSE00002383321_010,0.02
ENSE00002383321_018,0.01
ENSE00002383533_014,0.0
ENSE00002383533_028,0.0
ENSE00002384070_019,0.0
ENSE00002384264_002,0.6
ENSE00002384264_016,0.0
ENSE00002384264_026,0.0
ENSE00002385110_011,0.05
ENSE00002385110_019,0.1
ENSE00002385110_029,0.15
ENSE00002385110_037,0.01
ENSE00002385127_008,0.0
ENSE00002385127_017,0.07
ENSE00002385242_016,0.0
ENSE00002385320_008,0.01
ENSE00002385748_008,1.0
ENSE00002385748_016,0.03
ENSE00002385748_028,0.0
ENSE00002386080_006,0.01
ENSE00002386080_015,0.01
ENSE00002386080_024,0.0
ENSE00002386150_009,0.0
ENSE00002386150_018,0.0
ENSE00002386196_010,0.0
ENSE00002386243_017,0.04
ENSE00002386775_003,0.01
ENSE00002386775_011,0.01
ENSE00002386775_019,0.01
ENSE00002386775_027,0.24
ENSE00002387405_008,0.0
ENSE00002387405_016,0.0
ENSE00002387468_004,0.05
ENSE00002387468_016,0.01
ENSE00002387555_005,0.01
ENSE00002387555_024,0.0
ENSE00002388417_003,0.0
ENSE00002388417_013,0.01
ENSE00002388417_021,0.0
ENSE00002388702_007,0.02
ENSE00002388702_019,0.01
ENSE00002388702_031,0.01
ENSE00002389183_007,0.04
ENSE00002389259_007,0.02
ENSE00002389463_001,0.0
ENSE00002389682_011,0.01
ENSE00002389788_005,0.0
ENSE00002389788_017,0.06
ENSE00002390471_003,0.0
ENSE00002390564_012,0.0
ENSE00002391389_002,0.79
ENSE00002391977_003,0.01
ENSE00002391977_013,0.0
ENSE00002391992_004,0.02
ENSE00002391992_013,0.14
ENSE00002391992_023,0.0
ENSE00002391992_037,0.0
ENSE00002392171_015,0.01
ENSE00002392795_004,0.02
ENSE00002392795_021,0.02
ENSE00002392795_031,0.19
ENSE00002393630_007,0.77
